,year,rating,vote,runtime,kind_N,genre_N,country_N,language_N,director_N
4410,1974.0,6.1,Several,92.0,1,8,7,1,9
4411,1991.0,6.6,Several,106.0,1,4,3,0,4
4412,1993.0,3.9,Several,83.0,3,4,8,1,9
4413,1979.0,8.1,Several,83.0,1,6,7,1,9
4414,1993.0,6.9,Few,87.0,4,2,6,6,10
4415,1957.0,8.5,Several,107.0,1,7,4,4,9
4416,1995.0,7.5,None,91.0,7,6,8,1,9
4417,1999.0,8.0,None,110.0,0,1,9,9,9
4418,2001.0,7.0,Many,125.0,1,7,8,1,9
4419,2004.0,7.7,Many,30.0,1,0,3,0,9
4420,1985.0,6.3,Many,51.0,1,0,0,1,9
4422,1955.0,7.1,Many,90.0,1,4,8,1,9
4423,1993.0,6.0,Few,101.0,1,0,3,0,9
4424,2002.0,6.2,Several,85.0,1,5,7,1,9
4425,2005.0,7.0,None,44.0,0,6,9,9,10
4426,2004.0,7.6,Several,90.0,4,2,6,6,10
4427,1998.0,6.3,Several,100.0,1,7,7,1,9
4428,1997.0,5.7,Several,10.0,1,4,8,1,9
4429,2001.0,3.2,None,124.0,1,10,8,2,9
4430,2002.0,7.6,Several,177.0,4,4,8,1,10
4431,2004.0,5.8,None,200.0,7,0,8,1,9
4432,2002.0,5.1,Few,90.0,7,2,8,1,9
4434,1978.0,6.9,None,51.0,1,10,8,1,9
4435,1997.0,8.6,Few,112.0,0,10,1,1,9
4436,2004.0,4.1,Few,93.0,1,0,3,7,9
4437,1994.0,5.9,None,94.0,1,0,3,0,9
4439,1948.0,8.3,Many,34.0,1,7,5,5,9
4440,2000.0,4.6,Many,105.0,1,0,7,1,9
4441,2005.0,6.1,Several,133.0,7,2,8,1,9
4442,2000.0,7.4,Few,103.0,7,2,8,9,9
4443,1979.0,6.6,Few,111.0,0,1,7,1,9
4444,2000.0,7.4,Several,130.0,1,7,9,9,9
4445,1988.0,6.4,Several,90.0,1,4,7,1,9
4446,2000.0,7.7,Few,95.0,0,5,7,1,9
4447,2005.0,5.4,None,95.0,7,4,1,1,10
4448,1993.0,6.4,Few,152.0,0,5,7,1,9
4449,2001.0,7.5,None,87.0,2,6,7,1,10
4450,2003.0,7.8,Few,88.0,7,6,8,1,9
4451,1975.0,6.4,Many,87.0,1,8,1,1,9
4452,1998.0,5.7,Several,60.0,3,7,8,1,9
4453,1934.0,7.8,Many,140.0,1,4,2,2,9
4454,1998.0,2.8,Few,51.0,1,0,1,1,9
4455,1996.0,5.3,Several,15.0,7,0,8,1,9
4456,1970.0,6.5,Few,101.0,1,4,9,1,9
4457,2003.0,8.1,None,120.0,7,9,8,1,10
4458,1959.0,9.0,Many,131.0,4,7,8,9,10
4459,2005.0,3.7,Many,92.0,1,0,8,1,9
4460,1960.0,5.5,Several,135.0,1,4,7,1,9
4461,1974.0,7.5,Many,113.0,4,7,9,9,10
4462,1984.0,7.6,Few,92.0,1,6,8,1,9
4463,2001.0,9.1,Few,60.0,7,6,8,1,9
4465,1971.0,8.4,Several,88.0,4,7,7,1,10
4466,1978.0,5.9,None,87.0,1,0,9,7,9
4467,1999.0,7.4,Few,60.0,7,10,8,1,9
4468,1997.0,6.9,Several,120.0,3,0,8,1,9
4469,1968.0,7.6,None,80.0,3,6,7,1,9
4470,2004.0,4.9,Several,105.0,7,0,8,1,9
4471,1984.0,7.4,Few,185.0,1,2,9,9,9
4472,1990.0,6.3,None,95.0,1,6,1,1,9
4473,1996.0,7.4,None,110.0,7,2,8,1,9
4474,2004.0,6.7,Few,200.0,2,0,7,1,10
4475,1996.0,7.5,Several,104.0,1,7,2,2,9
4477,1986.0,6.6,Many,75.0,1,0,0,1,9
4478,1999.0,7.3,Several,52.0,7,4,8,1,9
4479,1995.0,4.1,Few,134.0,7,7,8,1,3
4480,1999.0,7.9,Few,44.0,7,6,8,1,9
4481,1929.0,7.3,Several,65.0,1,1,9,9,9
4482,1959.0,9.0,Many,75.0,4,7,8,9,10
4483,2002.0,7.7,None,110.0,1,6,8,1,9
4485,1972.0,6.8,Many,115.0,1,4,8,1,9
4486,1971.0,8.4,Several,93.0,4,7,7,1,10
4488,2002.0,7.1,Few,107.0,3,3,7,1,9
4489,2004.0,7.9,None,203.0,1,6,7,1,9
4490,2002.0,6.5,None,25.0,7,0,8,1,9
4491,1966.0,5.7,Many,90.0,1,1,7,9,9
4492,2002.0,7.4,Few,55.0,1,6,8,1,9
4493,2003.0,8.1,Few,100.0,0,5,7,1,9
4494,2005.0,4.5,Several,95.0,7,5,8,1,9
4495,1990.0,7.1,None,60.0,7,6,8,1,9
4496,1997.0,7.0,Few,96.0,3,3,8,1,9
4497,2000.0,7.3,Several,100.0,1,10,9,2,9
4498,1970.0,5.8,Few,114.0,1,0,7,1,9
4499,2004.0,6.1,None,184.0,7,2,8,1,10
4500,2002.0,6.9,Few,112.0,1,0,4,4,9
4501,1999.0,5.5,Few,88.0,3,7,8,1,9
4502,1980.0,6.3,Few,86.0,3,4,8,1,9
4504,1997.0,4.3,None,104.0,7,5,6,6,9
4505,1993.0,6.7,Few,96.0,3,3,8,1,9
4506,2004.0,9.1,None,91.0,3,6,8,1,10
4507,1999.0,7.0,Few,116.0,1,6,8,1,9
4508,1963.0,7.3,Several,90.0,1,7,2,2,9
4509,1998.0,6.9,Several,114.0,1,7,5,1,9
4510,2005.0,8.5,Many,121.0,0,6,7,1,9
4511,1993.0,7.5,Few,76.0,3,7,8,1,9
4515,2001.0,4.6,Few,23.0,1,7,1,1,9
4516,2003.0,8.9,Few,93.0,7,6,8,1,9
4517,1998.0,6.4,Several,92.0,1,4,8,1,9
4518,1999.0,5.4,Few,100.0,0,1,8,1,9
4519,1997.0,8.1,Many,200.0,4,2,8,1,10
4520,2003.0,7.5,Several,46.0,1,7,2,9,9
4521,1966.0,6.8,Many,90.0,1,0,7,1,9
4523,1999.0,4.4,Few,180.0,3,1,8,1,9
4524,1999.0,4.8,Few,72.0,1,4,1,1,9
4525,2002.0,6.7,Many,51.0,4,2,8,1,10
4526,1972.0,4.9,Few,85.0,1,4,7,1,9
4527,1925.0,6.7,Few,93.0,1,4,8,1,9
4528,2000.0,4.0,Many,150.0,7,4,8,1,9
4529,1988.0,5.3,Many,83.0,1,8,8,1,9
4530,2001.0,7.6,Few,100.0,1,6,4,1,9
4531,1937.0,7.3,Several,52.0,1,7,7,1,9
4532,1999.0,6.8,Several,200.0,3,0,9,1,7
4533,1997.0,8.2,Few,117.0,3,9,7,9,9
4534,2001.0,6.2,None,148.0,4,2,8,1,10
4536,1995.0,3.3,Few,85.0,1,0,1,1,9
4537,2003.0,6.8,Few,24.0,7,9,9,1,10
4538,2004.0,6.7,Several,91.0,2,0,1,1,10
4539,1993.0,7.8,Many,155.0,3,7,8,1,9
4540,2003.0,8.0,Several,110.0,1,7,4,4,9
4541,1997.0,6.9,Few,145.0,1,4,4,9,9
4543,2001.0,4.8,None,98.0,0,4,8,1,9
4544,2001.0,6.0,Few,51.0,1,7,2,2,9
4545,1999.0,6.2,Several,24.0,1,4,5,5,9
4546,2001.0,5.8,Few,130.0,1,7,7,1,9
4547,2004.0,4.4,Several,157.0,1,7,8,1,9
4548,1999.0,5.8,Several,223.0,1,0,3,0,9
4549,2003.0,7.9,None,51.0,1,6,8,1,9
4550,1988.0,7.1,None,58.0,3,2,0,1,10
4552,1987.0,5.7,Several,94.0,1,4,7,5,9
4553,1939.0,6.3,Few,95.0,1,10,8,1,9
4554,2003.0,5.9,Few,40.0,1,0,3,0,9
4555,1997.0,6.6,Few,75.0,2,2,1,1,10
4556,2001.0,3.6,Few,90.0,1,4,0,1,9
4558,2001.0,6.5,Few,78.0,1,6,8,1,9
4559,1985.0,7.5,Few,197.0,0,1,7,1,9
4560,1997.0,7.1,Few,90.0,4,2,1,1,10
4561,2003.0,7.3,Several,99.0,3,7,8,1,9
4562,2000.0,6.9,None,74.0,7,0,8,1,5
4563,2004.0,6.2,Many,44.0,1,4,4,4,9
4564,1994.0,6.9,Few,113.0,1,6,1,1,9
4565,1998.0,6.8,Many,89.0,1,4,8,1,9
4566,1970.0,7.5,Many,97.0,1,4,2,2,9
4567,2002.0,4.9,Several,86.0,3,7,8,1,9
4568,1998.0,6.1,Many,96.0,1,4,8,1,9
4569,2002.0,4.8,None,44.0,1,10,3,0,9
4570,2002.0,5.0,Many,335.0,7,8,8,1,9
4571,1999.0,4.4,Few,138.0,1,4,8,1,9
4572,1993.0,6.2,Many,94.0,1,0,8,1,9
4573,2000.0,8.4,None,15.0,7,6,8,1,9
4574,2004.0,7.1,Several,107.0,1,7,5,5,9
4575,1959.0,9.0,Many,90.0,4,7,8,9,10
4576,2004.0,7.8,Many,105.0,1,6,8,1,9
4577,1997.0,6.3,Few,108.0,1,4,7,9,9
4578,1972.0,6.0,Several,93.0,1,8,7,1,9
4579,1994.0,9.2,Several,91.0,2,6,8,1,10
4580,1998.0,6.3,Few,120.0,2,10,7,1,10
4581,2003.0,7.1,Many,103.0,1,4,8,1,9
4582,1999.0,7.2,Several,30.0,1,2,6,1,9
4583,2002.0,7.9,Few,155.0,6,0,8,1,10
4584,2003.0,6.0,Many,35.0,1,10,9,1,9
4585,2004.0,6.7,None,125.0,4,2,6,6,10
4586,1975.0,6.0,Several,130.0,1,8,2,2,9
4587,2000.0,5.6,Several,91.0,1,7,2,1,9
4588,1990.0,5.0,Few,190.0,1,0,8,1,3
4589,1993.0,7.8,None,180.0,3,6,8,1,9
4590,2004.0,7.4,None,60.0,0,4,9,9,9
4591,1978.0,7.4,Few,90.0,0,1,7,1,9
4592,2003.0,4.3,Few,65.0,3,0,8,8,9
4593,1972.0,7.9,Many,100.0,1,4,2,2,9
4594,2002.0,6.3,Several,93.0,1,0,9,8,9
4595,2001.0,5.6,Several,91.0,7,2,8,1,9
4597,2003.0,4.2,Several,360.0,7,4,8,1,9
4598,2001.0,7.7,Few,163.0,4,4,7,1,10
4599,1963.0,7.6,Many,105.0,1,7,2,2,9
4600,1990.0,5.8,Several,75.0,1,0,6,1,9
4601,2003.0,8.8,None,121.0,7,6,8,1,10
4602,2001.0,2.9,None,266.0,1,7,8,1,9
4603,1979.0,7.3,Many,75.0,1,7,7,1,9
4604,2003.0,7.3,None,80.0,4,2,6,6,10
4605,2001.0,7.2,Few,100.0,1,6,8,1,9
4606,1972.0,7.3,Many,36.0,1,0,3,7,9
4607,2000.0,8.2,Several,115.0,3,2,8,1,9
4608,1976.0,8.3,Few,95.0,4,7,8,1,10
4609,1956.0,8.3,Many,92.0,1,7,2,2,9
4610,1999.0,6.1,Many,100.0,1,0,6,6,9
4612,1982.0,7.6,Several,103.0,2,7,8,1,10
4613,1970.0,5.8,Several,90.0,1,7,8,1,9
4615,2001.0,6.7,None,66.0,1,4,8,1,9
4616,2003.0,6.8,None,80.0,0,6,9,9,9
4617,1992.0,7.5,Several,103.0,1,7,9,9,9
4618,1953.0,8.2,Many,84.0,1,7,6,6,9
4619,1988.0,8.0,Many,103.0,1,2,6,6,9
4620,1987.0,8.6,Many,91.0,4,0,8,1,10
4622,1997.0,6.0,Several,84.0,7,4,6,6,6
4623,1979.0,7.1,Many,144.0,1,7,9,3,8
4624,1972.0,7.0,Few,89.0,1,7,6,6,9
4625,2000.0,7.7,Many,82.0,1,0,9,9,9
4626,1959.0,9.0,Many,110.0,4,7,8,9,10
4627,2004.0,5.5,None,100.0,4,2,8,1,10
4628,1959.0,9.0,Many,128.0,4,7,8,9,10
4629,1981.0,6.8,Many,80.0,1,5,8,1,9
4631,2004.0,8.8,Few,30.0,2,6,8,1,10
4632,2001.0,7.4,None,118.0,4,2,6,6,10
4633,1955.0,7.8,Many,126.0,1,4,9,9,9
4634,1985.0,6.4,Several,94.0,1,0,3,0,9
4635,2004.0,2.5,Several,97.0,7,8,8,1,9
4636,1998.0,5.6,None,60.0,1,0,3,0,9
4638,1973.0,7.0,Few,38.0,1,0,6,6,9
4639,2000.0,3.6,None,77.0,7,0,1,1,9
4640,2002.0,8.7,None,74.0,7,9,8,1,9
4641,2004.0,2.8,Few,91.0,7,0,8,1,9
4642,2003.0,7.3,None,97.0,4,4,1,1,10
4643,2003.0,7.5,Few,96.0,0,2,8,1,9
4644,2002.0,2.8,Few,90.0,7,0,8,1,9
4645,1985.0,8.2,Many,91.0,1,0,6,6,0
4646,1987.0,7.7,Many,54.0,1,3,7,1,9
4647,2004.0,8.5,None,127.0,7,9,0,1,9
4648,2000.0,7.6,Few,30.0,7,6,7,1,9
4649,1974.0,7.4,Several,158.0,1,0,6,6,9
4650,2003.0,6.9,None,77.0,7,2,1,1,9
4651,2001.0,8.6,Few,60.0,7,6,8,1,10
4652,1992.0,8.2,None,40.0,0,4,7,1,9
4653,1993.0,7.7,Few,110.0,2,3,7,1,10
4654,1998.0,3.5,None,245.0,1,4,8,1,9
4655,1986.0,7.7,Few,130.0,4,2,8,1,10
4656,1973.0,7.9,Several,22.0,1,7,4,4,9
4658,1996.0,4.8,Several,71.0,7,0,8,1,9
4659,2004.0,5.6,Many,109.0,1,0,8,1,9
4660,1996.0,7.7,Several,73.0,4,6,0,1,10
4661,2002.0,7.2,Several,50.0,4,2,6,1,10
4662,1997.0,5.6,None,52.0,1,4,8,1,9
4663,1993.0,7.2,Several,115.0,2,7,8,1,10
4664,1994.0,4.5,None,75.0,3,2,6,6,9
4665,2004.0,7.1,Many,95.0,1,2,8,1,9
4666,1983.0,7.2,Many,74.0,1,7,9,9,9
4667,1974.0,6.9,Few,87.0,1,0,4,4,9
4669,1991.0,7.9,None,80.0,7,9,8,1,10
4670,2000.0,5.1,Few,88.0,1,10,1,1,9
4671,2003.0,4.6,None,94.0,0,2,9,9,9
4672,1952.0,7.4,Few,101.0,4,4,8,1,10
4673,1994.0,6.2,Several,96.0,1,4,8,1,9
4674,1999.0,5.8,Several,86.0,1,7,2,2,9
4675,2004.0,6.5,None,82.0,7,2,8,1,9
4676,2000.0,8.3,Few,93.0,4,6,7,1,10
4677,1974.0,6.1,Few,22.0,1,4,2,2,9
4678,1976.0,7.1,Several,88.0,1,8,5,5,9
4679,2004.0,7.2,Many,30.0,4,2,6,6,10
4681,2000.0,6.6,None,90.0,7,10,8,1,9
4682,1996.0,7.1,None,38.0,7,10,8,1,9
4684,1972.0,4.5,Several,129.0,1,4,8,1,9
4685,2002.0,7.1,None,60.0,7,10,8,1,10
4687,1985.0,8.7,Many,120.0,1,6,2,3,9
4688,2001.0,7.9,None,100.0,2,6,7,1,10
4689,2004.0,5.1,None,120.0,3,6,8,1,9
4690,2004.0,6.9,Several,98.0,2,7,7,1,10
4691,1998.0,7.1,None,89.0,3,9,8,1,10
4692,2000.0,6.2,None,122.0,1,5,9,8,9
4693,2003.0,7.3,None,143.0,7,10,8,1,9
4694,2001.0,7.7,Few,95.0,3,6,8,1,9
4695,1966.0,8.3,Many,92.0,4,0,8,1,10
4696,2003.0,5.6,Several,96.0,1,4,7,1,9
4697,1997.0,7.8,Few,91.0,0,6,8,1,9
4698,1988.0,8.5,Few,90.0,2,6,7,1,10
4700,1996.0,9.1,Few,75.0,0,6,8,1,9
4701,2002.0,4.7,Few,96.0,3,0,1,1,9
4702,1992.0,8.0,None,90.0,1,6,8,1,9
4703,2001.0,7.7,None,100.0,7,10,9,1,10
4704,1973.0,7.8,Many,90.0,1,2,2,2,9
4705,2002.0,7.8,None,120.0,4,6,1,1,10
4706,1999.0,5.5,Few,113.0,1,8,6,6,9
4707,1999.0,6.2,Several,90.0,3,5,8,1,9
4708,1996.0,7.0,None,101.0,7,6,8,1,10
4709,2004.0,5.8,Several,96.0,1,4,8,1,9
4710,1990.0,6.7,Several,64.0,1,4,4,4,9
4711,2004.0,7.7,Few,87.0,1,4,8,1,1
4712,1957.0,8.1,Many,100.0,1,7,5,5,9
4713,2004.0,3.6,None,60.0,7,1,8,1,9
4714,1993.0,7.5,Few,175.0,0,4,8,1,9
4715,1996.0,4.7,Few,90.0,3,0,8,1,9
4717,1989.0,7.7,Few,24.0,2,7,8,1,10
4718,1985.0,6.9,Many,120.0,1,0,7,1,9
4719,1982.0,6.0,Many,75.0,1,0,8,1,9
4720,2000.0,8.7,Several,132.0,7,9,8,1,9
4721,1999.0,7.7,None,90.0,1,9,7,1,9
4722,1992.0,7.1,None,240.0,2,2,6,6,10
4723,1986.0,8.6,Many,159.0,4,4,7,1,10
4724,1990.0,6.0,Many,276.0,1,4,7,1,9
4725,1989.0,6.9,Many,87.0,1,2,6,6,9
4726,1999.0,7.2,Many,177.0,1,2,6,6,9
4727,1997.0,6.9,Few,55.0,1,7,3,7,9
4728,1997.0,6.4,None,52.0,4,2,6,6,10
4729,1997.0,6.0,Several,135.0,7,2,8,1,9
4730,1991.0,7.3,Several,116.0,1,1,4,4,9
4732,1986.0,8.1,Several,93.0,1,6,8,1,9
4733,2005.0,6.1,Several,22.0,7,2,8,1,9
4734,2001.0,5.1,Few,94.0,1,0,7,1,9
4735,1990.0,6.6,Many,143.0,1,1,8,1,9
4736,1986.0,8.0,Many,91.0,1,2,6,6,9
4737,1997.0,5.8,Few,112.0,1,7,0,1,9
4738,1991.0,7.2,Many,100.0,4,4,8,1,10
4739,1994.0,6.6,None,70.0,7,10,8,1,5
4740,1995.0,6.9,Several,120.0,1,6,2,2,9
4741,2001.0,7.0,Few,85.0,3,6,8,1,9
4742,2000.0,4.6,Several,91.0,7,0,8,1,9
4743,1997.0,8.2,Many,167.0,4,0,8,9,10
4744,1990.0,7.8,Several,129.0,4,2,6,6,10
4745,1946.0,7.4,Several,121.0,1,7,9,3,9
4746,2000.0,5.9,Several,175.0,1,7,8,1,9
4747,2003.0,7.4,Few,90.0,1,6,8,1,9
4749,2003.0,7.3,Many,122.0,1,0,3,0,9
4750,2004.0,3.4,None,30.0,7,8,8,1,9
4751,1999.0,6.7,Few,81.0,1,7,9,8,9
4754,1999.0,5.2,Few,104.0,1,5,8,1,9
4755,1964.0,8.6,Several,120.0,1,7,9,9,9
4756,2004.0,6.0,None,106.0,1,7,9,7,9
4757,2003.0,4.7,Few,96.0,7,0,8,1,9
4758,1986.0,6.6,Many,90.0,1,4,7,1,9
4759,2004.0,7.5,Many,135.0,1,6,8,1,9
4760,1987.0,7.4,Few,113.0,2,2,6,6,10
4761,2002.0,7.5,Several,99.0,1,0,6,6,9
4762,1998.0,6.3,None,93.0,3,7,8,1,9
4764,2003.0,7.2,Many,116.0,1,0,9,9,9
4765,1992.0,5.2,Few,89.0,7,0,8,1,9
4766,1988.0,7.9,Few,44.0,2,4,8,1,10
4767,2003.0,5.9,None,96.0,4,4,8,9,10
4770,1984.0,8.8,Few,92.0,0,1,7,1,9
4771,2002.0,5.3,Few,78.0,3,4,8,1,9
4772,1993.0,7.9,Several,62.0,3,2,6,6,9
4774,2003.0,8.0,Several,11.0,1,0,4,9,9
4775,2001.0,7.3,None,92.0,0,6,8,1,9
4776,1999.0,8.7,None,251.0,7,9,8,1,9
4777,1993.0,7.1,Several,160.0,1,2,7,6,9
4778,2000.0,7.8,Several,100.0,1,6,8,1,9
4779,1998.0,8.0,Few,146.0,4,2,1,1,10
4781,1987.0,8.2,None,73.0,1,6,8,1,9
4782,2003.0,5.9,None,72.0,3,7,8,1,9
4783,1991.0,6.3,None,156.0,2,2,6,6,10
4784,1993.0,6.5,Several,98.0,1,0,3,0,9
4785,2003.0,8.6,None,86.0,7,9,8,1,10
4786,1972.0,6.1,None,137.0,1,6,8,1,9
4787,1999.0,6.8,None,105.0,1,6,8,1,9
4788,1993.0,7.9,Several,97.0,3,2,6,6,9
4789,2000.0,5.4,None,54.0,3,7,9,3,9
4790,1959.0,9.0,Many,172.0,4,7,8,9,10
4791,1994.0,5.9,Many,121.0,7,2,8,1,9
4792,1999.0,7.8,Several,113.0,1,6,9,1,9
4793,1987.0,5.7,Several,105.0,1,4,8,1,9
4794,1994.0,7.6,Few,60.0,4,2,9,9,10
4795,1978.0,7.4,Many,89.0,1,0,3,0,9
4796,2003.0,6.6,Many,180.0,1,7,4,4,9
4797,2003.0,7.8,None,92.0,0,6,9,9,10
4799,1997.0,6.6,Several,44.0,1,7,5,2,9
4800,1977.0,8.1,Several,195.0,3,6,7,1,9
4801,1976.0,5.6,Several,175.0,1,0,3,7,9
4802,1989.0,6.4,None,94.0,0,6,8,1,9
4803,1987.0,5.5,Few,89.0,1,0,9,1,9
4804,2000.0,5.9,Several,86.0,1,7,1,1,9
4805,1999.0,6.4,None,30.0,7,6,1,1,10
4806,1991.0,8.7,Several,132.0,4,5,7,1,10
4808,1996.0,6.3,Several,89.0,1,1,7,1,9
4810,1996.0,5.8,Several,70.0,7,2,8,1,9
4811,1986.0,6.8,Few,96.0,0,1,8,1,9
4812,2005.0,7.2,None,88.0,0,6,9,9,10
4814,2004.0,7.6,Many,84.0,1,7,2,2,9
4815,1987.0,7.0,Many,110.0,1,5,5,5,9
4816,2001.0,6.8,Few,93.0,1,4,6,6,9
4817,1991.0,8.2,None,102.0,7,9,8,1,9
4818,1999.0,7.8,Many,145.0,1,6,9,3,8
4819,1999.0,4.8,None,103.0,7,2,6,6,9
4820,1997.0,5.0,Few,148.0,2,2,6,6,10
4821,1994.0,8.0,None,90.0,3,6,8,1,9
4822,2003.0,6.8,None,113.0,7,9,8,1,9
4823,1998.0,8.4,Several,60.0,4,2,6,6,10
4824,1995.0,8.8,None,83.0,0,1,9,9,9
4825,2002.0,7.2,None,97.0,7,10,8,1,10
4826,1999.0,8.0,Many,100.0,4,5,8,1,10
4827,1964.0,7.7,Many,60.0,1,3,5,5,9
4828,2005.0,6.3,Few,156.0,3,3,8,1,9
4829,1991.0,7.8,Few,92.0,4,2,6,6,10
4830,1963.0,7.2,None,95.0,7,10,7,1,9
4832,1992.0,7.9,None,127.0,0,6,9,9,10
4833,1990.0,6.5,Few,5.0,1,3,9,9,9
4834,1990.0,6.8,Many,140.0,1,1,7,1,9
4836,1997.0,6.6,Few,55.0,1,0,9,9,9
4837,2003.0,5.5,Several,92.0,1,8,7,1,9
4838,1995.0,6.7,Several,24.0,1,5,6,6,6
4839,1995.0,6.5,Many,402.0,4,0,8,1,10
4840,1999.0,7.1,None,48.0,7,10,8,1,9
4843,2005.0,8.5,Few,296.0,7,9,0,1,9
4844,1982.0,7.9,Many,91.0,1,6,8,8,9
4845,2000.0,7.1,Few,50.0,1,6,8,1,9
4847,1996.0,8.3,None,120.0,0,5,7,1,9
4848,1994.0,7.5,None,120.0,7,2,8,9,9
4849,2000.0,5.6,Few,60.0,1,7,1,1,9
4850,1997.0,6.6,Many,115.0,1,4,7,1,9
4851,1987.0,6.4,Few,82.0,1,0,3,0,9
4853,1962.0,6.6,Several,98.0,1,0,2,2,9
4854,2001.0,6.5,Several,96.0,1,4,2,2,9
4855,1998.0,8.4,None,89.0,3,6,8,1,9
4857,1993.0,6.1,Several,101.0,1,4,9,8,9
4858,1997.0,8.8,Few,95.0,1,6,8,1,9
4860,2000.0,5.8,None,82.0,7,10,8,1,9
4861,1997.0,8.0,Many,192.0,1,2,6,6,9
4862,2004.0,7.5,None,54.0,7,6,8,1,9
4864,2003.0,7.2,None,112.0,4,2,6,6,10
4865,2003.0,8.1,None,119.0,0,6,8,1,9
4866,2002.0,8.8,Few,101.0,7,6,7,1,9
4867,2003.0,7.6,Many,100.0,1,4,1,2,9
4868,1954.0,5.6,None,135.0,1,6,8,1,9
4870,2000.0,4.3,None,95.0,1,4,8,1,9
4871,2005.0,6.5,Many,125.0,1,5,1,1,9
4872,1922.0,7.7,Many,90.0,1,6,8,1,9
4873,2003.0,3.4,None,91.0,7,0,8,1,9
4874,1986.0,5.7,Several,96.0,1,0,3,1,9
4875,1949.0,6.2,Several,93.0,1,0,8,1,9
4876,2001.0,6.6,None,80.0,4,2,6,1,10
4877,2002.0,7.6,Several,105.0,1,6,8,1,9
4878,1983.0,5.2,Several,88.0,1,0,3,7,9
4879,1999.0,7.6,None,88.0,1,9,8,1,9
4881,1972.0,6.3,Several,30.0,1,4,8,1,9
4882,1997.0,7.5,None,76.0,1,10,1,9,9
4883,2000.0,7.7,Several,107.0,3,7,2,2,9
4884,1973.0,8.2,Few,150.0,0,1,7,1,9
4885,2004.0,5.2,Few,101.0,1,4,1,1,9
4886,2004.0,3.4,Few,174.0,7,4,8,1,9
4887,2004.0,8.0,None,120.0,7,10,8,1,10
4888,1985.0,7.4,Several,103.0,1,0,3,0,9
4889,2005.0,4.2,Many,119.0,7,8,8,1,9
4890,1998.0,6.1,None,98.0,1,8,6,6,9
4892,1950.0,7.4,Several,114.0,1,3,5,5,9
4893,2004.0,8.1,None,116.0,7,6,8,1,9
4894,2001.0,7.1,Few,99.0,1,4,1,1,9
4896,2000.0,7.8,Several,92.0,3,5,8,1,9
4897,2005.0,6.8,None,87.0,7,6,8,1,5
4898,2003.0,7.7,Several,90.0,4,2,6,1,10
4899,2001.0,3.2,None,61.0,1,4,8,1,9
4900,1999.0,6.1,Several,90.0,1,8,9,9,9
4901,2001.0,4.5,Several,95.0,1,1,1,1,9
4903,1996.0,5.7,Few,112.0,1,4,8,1,9
4904,1978.0,8.2,Few,104.0,1,6,8,1,9
4905,2004.0,8.4,Few,121.0,7,6,8,1,9
4907,2001.0,5.7,Several,78.0,0,1,8,1,9
4908,2003.0,8.7,Several,120.0,7,9,8,1,9
4909,1995.0,7.1,Several,90.0,1,5,7,1,9
4910,1975.0,7.3,Many,181.0,1,3,2,2,9
4911,2004.0,6.6,Many,360.0,7,2,8,1,9
4912,1973.0,8.0,Many,75.0,1,4,2,2,9
4914,1997.0,6.0,Few,101.0,1,4,7,1,9
4915,2001.0,6.5,None,97.0,3,4,2,2,9
4916,1988.0,8.6,Several,115.0,4,6,8,1,10
4917,1990.0,6.2,Few,87.0,1,7,9,9,9
4918,1978.0,6.7,Several,105.0,1,0,8,1,9
4919,1984.0,5.7,Few,105.0,1,1,9,7,9
4920,1975.0,8.3,Few,103.0,0,1,7,1,9
4921,2000.0,5.6,Several,93.0,1,5,8,1,9
4922,1999.0,7.2,Many,73.0,1,7,6,6,6
4923,1997.0,8.0,Several,85.0,1,6,9,1,8
4924,1996.0,5.5,None,91.0,1,5,6,6,9
4925,2003.0,6.4,None,85.0,1,6,8,1,9
4926,1947.0,6.9,Several,120.0,1,4,8,1,9
4927,1996.0,5.9,None,91.0,7,2,8,1,10
4928,1968.0,8.0,Few,24.0,0,1,7,1,9
4929,1998.0,6.4,Few,22.0,1,5,9,9,9
4930,2002.0,2.6,Many,174.0,0,1,8,1,9
4932,2001.0,7.1,Few,100.0,2,2,6,6,10
4933,2005.0,5.8,Few,96.0,7,6,8,1,9
4934,2003.0,7.2,Several,174.0,1,1,6,6,9
4935,2001.0,7.2,Few,122.0,3,7,8,1,9
4936,2004.0,7.3,Many,104.0,1,0,7,1,9
4937,2002.0,8.7,None,96.0,7,9,8,1,9
4938,1980.0,7.6,Many,60.0,1,5,7,1,9
4939,1995.0,6.8,None,30.0,4,2,9,9,10
4940,2004.0,6.3,None,90.0,7,4,8,1,10
4941,1956.0,6.0,Several,50.0,1,7,8,1,9
4942,1994.0,7.6,None,100.0,2,7,0,1,10
4943,1972.0,7.4,Several,103.0,1,7,9,3,9
4944,2004.0,6.9,None,136.0,7,2,8,1,10
4945,2000.0,7.1,Few,103.0,4,7,7,1,10
4947,1994.0,6.6,Several,166.0,1,7,7,1,9
4948,2004.0,8.2,None,110.0,7,9,8,1,9
4949,1997.0,7.8,None,88.0,7,2,8,1,9
4950,1928.0,6.7,None,60.0,1,7,9,9,9
4951,2001.0,7.5,None,100.0,3,6,7,1,9
4952,2003.0,6.2,Few,108.0,1,4,4,4,9
4953,2004.0,6.3,Several,42.0,1,6,8,1,9
4955,2003.0,5.6,Few,60.0,1,6,8,1,9
